CODE;ENGLISH;FRENCH;GERMAN;POLSKI;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGESE;RUSSIAN;FINNISH;x
resolution_1973_adopted_with_minors_title;Libya No Fly Zone Resolution §GAdopted§W ;;;;;;;;;;;;;x
resolution_1973_adopted_with_minors_desc;The United Nations Security Council has decided to adopt the resolution presented to the Security Council regarding the civil war in Libya. \n \nA no fly zone will be introduced over Libya to reduce the air attacks conducted by the forces of Ghaddafi against the civilian population. \n \nThe No Fly Zone will be enforced by NATO forces as well as Security Council members who will commit troops to maintain the air blockage over Libya.§W;;;;;;;;;;;;;x
resolution_1973_rejected_with_minors_title;Libya No Fly Zone Resolution §RRejected§b ;;;;;;;;;;;;;x
resolution_1973_rejected_with_minors_desc;The United Nations Security Council has decided to reject the resolution presented to the Security Council regarding the civil war in Libya. \n \nWhile the attacks on the civilan population are condemned by the Security Council it has decided that the civil war in Libya is an internal conflict that is limited to the people of Libya and any outside intervention could be too dangerous. \n \nThe Security Council will not take action at this time against the Libyan government.;;;;;;;;;;;;;x
resolution_1973_adopted_without_minors_title;Libya No Fly Zone Resolution §GAdopted§W ;;;;;;;;;;;;;x
resolution_1973_adopted_without_minors_desc;The United Nations Security Council has decided to adopt the resolution presented to the Security Council regarding the civil war in Libya. \n \nA no fly zone will be introduced over Libya to reduce the air attacks conducted by the forces of Ghaddafi against the civilian population. \n \nThe No Fly Zone will be enforced by NATO forces as well as Security Council members who will commit troops to maintain the air blockage over Libya.§W;;;;;;;;;;;;;x
resolution_1973_rejected_without_minors_title;Libya No Fly Zone Resolution §RRejected§b ;;;;;;;;;;;;;x
resolution_1973_rejected_without_minors_desc;The United Nations Security Council has decided to reject the resolution presented to the Security Council regarding the civil war in Libya. \n \nWhile the attacks on the civilan population are condemned by the Security Council it has decided that the civil war in Libya is an internal conflict that is limited to the people of Libya and any outside intervention could be too dangerous. \n \nThe Security Council will not take action at this time against the Libyan government.;;;;;;;;;;;;;x
resolution_1974_adopted_with_minors_title;Post Gaddafi Libya Resolution §GAdopted§W ;;;;;;;;;;;;;x
resolution_1974_adopted_with_minors_desc;The United Nations Security Council has decided to adopt the resolution regarding the future of Libya. \n \nThe Libyan opposition is now recognized as the legitimate government of Libya which should provide it more legitimacy to consolidate its hold on Libya and recover the country from the civil war. \n \nNATO forces are to leave the country ending any operations relating to resolution 1974 and Operation Unified Protector.§W;;;;;;;;;;;;;x
resolution_1974_rejected_with_minors_title;Post Gaddafi Libya Resolution §RRejected§b ;;;;;;;;;;;;;x
resolution_1974_rejected_with_minors_desc;The United Nations Security Council has decided to reject the resolution regarding the future of Libya. \n \nWhile the victory of the opposition is a step forward in bringing stability back to Libya and the region the Security Council has decided not to decide for the people of Libya who are the legitimate rulers of Libya. \n \nIn addition, NATO forces are to remain in the country to maintain security and assist with taking down any terrorist cells that may be active in the country.;;;;;;;;;;;;;x
resolution_1974_adopted_without_minors_title;Post Gaddafi Libya Resolution §GAdopted§W ;;;;;;;;;;;;;x
resolution_1974_adopted_without_minors_desc;The United Nations Security Council has decided to adopt the resolution regarding the future of Libya. \n \nThe Libyan opposition is now recognized as the legitimate government of Libya which should provide it more legitimacy to consolidate its hold on Libya and recover the country from the civil war. \n \nNATO forces are to leave the country ending any operations relating to resolution 1974 and Operation Unified Protector.§W;;;;;;;;;;;;;x
resolution_1974_rejected_without_minors_title;Post Gaddafi Libya Resolution §RRejected§b ;;;;;;;;;;;;;x
resolution_1974_rejected_without_minors_desc;The United Nations Security Council has decided to reject the resolution regarding the future of Libya. \n \nWhile the victory of the opposition is a step forward in bringing stability back to Libya and the region the Security Council has decided not to decide for the people of Libya who are the legitimate rulers of Libya. \n \nIn addition, NATO forces are to remain in the country to maintain security and assist with taking down any terrorist cells that may be active in the country.;;;;;;;;;;;;;x
############################# UNITED NATIONS SECURITY COUNCIL RESOLUTIONS #############################;;;;;;;;;;;;;;x
UNEVTOPTA;§GSupport Resolution§W;;;;;;;;;;;;;x
UNEVTOPTB;§RReject Resolution§W;;;;;;;;;;;;;x
UNEVTOPTC;§YVeto Resolution§W;;;;;;;;;;;;;x
EVTNAME3004;Resolution §YVetoed§W by $FROMCOUNTRY$;;;;;;;;;;;;;x
EVTDESC3004;§Y$FROMCOUNTRY$§W has decided take the unusual step and veto the recent United Nations Security Council Resolution. \n \nAll votes cast by the Security Council members are annulled and voting on the current resolution is suspended.;;;;;;;;;;;;;x
veto_resolution.txt;By §YVetoing§W the resolution voting will stop and no decision will be taken. This action will be viewed with hostility and suspicion by other members of the Security Council and will de-legitimize the Security Council. \nNote: Your relation with other Security Council members will be damaged which will raise the cost both parties pay when trading. \n----------------------------------------\n;;;;;;;;;;;;;x
EVTDESC50;Welcome to Modern Warfare Mod. \n \nThis configuration event allows you to choose if you would like the mod to allow non permanent security council members to vote on resolutions. \n \nIf you are playing a single player game you can keep this option turned on for more dynamic outcomes when votes in the security council occur. \n \nIf you are playing a multiplayer game with only a handful of people it is best to turn this option off since there are more non permanent security council members than those who have a permanent seat which could render any voting done by you or other human players ineffective.                  \n \n§YIT IS RECOMMENDED TO TURN THIS OFF IN A MULTIPLAYER GAME§W;;;;;;;;;;;;;x
UNSEGEN;The United Nations Security Council is in session deliberating a recently suggested resolution.;;;;;;;;;;;;;x
UNRETCORDESCUN;The United Nations Security Council is in session following a request the by the government of §Y$FROMCOUNTRY$§W to recognize a territory they claim.;;;;;;;;;;;;;x
UNCIVSANREQDESCUN;The United Nations Security Council is in session following the request to impose Economic Sanctions against §Y$FROMCOUNTRY$§W .;;;;;;;;;;;;;x
UNMILSANREQDESCUN;The United Nations Security Council is in session following the request to impose Military Sanctions against §Y$FROMCOUNTRY$§W .;;;;;;;;;;;;;x
UNCIVSANREQDESC;Urgent news from the United Nations! \n \nOur ambassador to the United Nations has informed us that a resolution request has been submitted to the United Nations Security Council requesting an implantation of economic sanctions against our country. \n \nEconomic sanctions are usually used to pressure the ruling regime into submission, if these sanctions are implemented they could seriously damage the economic state of our country. \n \nWe should rally support for our country from countries who are members of the Security Council and prevent this resolution from being implemented.;;;;;;;;;;;;;x
UNCIVSANREMDESC;Our ambassador to the United Nations has been informed that a request has been issued to the United Nations Security council requesting to lift economic sanctions currently imposed on our country. \n \nShould this resolution pass we will no longer suffer the effects of economic sanctions by the UN and our country can prosper once more. \n \nA vote on this issue will be held in the next few days and a decision will be announced soon. \n \nIf the resolution is rejected, our country will continue to suffer the effects of sanction by the United Nations Security Council.;;;;;;;;;;;;;x
UNMILSANREQDESC;Urgent news from the United Nations! \n \nOur ambassador to the United Nations has informed us that a resolution request has been submitted to the United Nations Security Council requesting an implantation of military sanctions against us. \n \nMilitary sanctions are usually used to reduce the ability of a country to develop its military capabilities, this will damage the amount of supplies we get each month as well as the efficiency of our research. \n \nWe should rally support for our country from countries who are members of the Security Council and prevent this resolution from being implemented.;;;;;;;;;;;;;x
UNMILSANREMDESC;Our ambassador to the United Nations has been informed that a request has been issued to the United Nations Security council requesting to lift military sanctions currently imposed on our country. \n \nShould this resolution pass we will no longer suffer the effects of military sanctions by the UN and our ability to produce and develop weapons will be restored to its full capacity. \n \nA vote on this issue will be held in the next few days and a decisions will be announced soon. \n \nIf the resolution is rejected, our country will continue to suffer the effects of sanction by the United Nations Security Council.;;;;;;;;;;;;;x
UNPROCIVSANDESC;The United Nations Security council has received a request demanding the immediate implementation of economic sanctions against §Y$FROMCOUNTRY$§W which is viewed as a hostile nation. \n \nThe suggested resolution is intended to weaken the economical and financial institutions of §Y$FROMCOUNTRY$§W, this will reduce the amount of money the country receives monthly as well as increase the demand for consumer goods forcing the country to put more emphasis on consumer good manufacturing than weapon programmes. \n \nThe security council must now decide how to respond to this request and carefully consider the outcome of such sanctions on §Y$FROMCOUNTRY$§W as well as the region. Economic sanctions could be a valuable tool to apply pressure on the current regime and receive concessions from the leadership for a future possibility of removing the sanctions.;;;;;;;;;;;;;x
UNREMCIVSANDESC;The United Nations Security council has received a request demanding the immediate removal of economic sanctions against §Y$FROMCOUNTRY$§W. \n \nAccording to the draft presented to the security council §Y$FROMCOUNTRY$§W is no longer a threat to the region and currently enacted sanctions merely serve as a tool to damage the routine life of the population instead of reducing hostility by §Y$FROMCOUNTRY$§W. \n \nThe Security Council must now decide how to act upon this request, sanctions are usually imposed to cripple the ability of the regime to continue hostile acts and bring stability to the region, should they be removed a dormant threat could potentially re-emerge. \n \nIf the resolution is adopted §Y$FROMCOUNTRY$§W will no longer be under the effect the the United Nations civilian sanctions which will allow them to generate higher income and will decrease their consumer goods demand.;;;;;;;;;;;;;x
UNMILSANDESC;The United Nations Security council has received a request demanding the immediate implementation of military sanctions against §Y$FROMCOUNTRY$§W which is viewed as a hostile nation. \n \nThe suggested resolution is intended to weaken the military and industrial institutions of §Y$FROMCOUNTRY$§W, this will reduce the amount of military supplies the country can import and produce monthly as well as cripple the military research capabilities which will delay the research time for all technologies researched by them. \n \nThe security council must now decide how to respond to this request and carefully consider the outcome of such sanctions on §Y$FROMCOUNTRY$§W as well as the region. Military sanctions could be a valuable tool to recude the industrial and military might of hostile nations but may also cause them to be less carefull in their engagements.;;;;;;;;;;;;;x
UNREMCIVSANDESC;The United Nations Security council has received a request demanding the immediate removal of military sanctions against §Y$FROMCOUNTRY$§W. \n \nAccording to the draft presented to the security council §Y$FROMCOUNTRY$§W is no longer a threat to the region and currently enacted military sanctions are no longer needed as the country has shown its restraint in foreign affairs and activities in the region. \n \nThe Security Council must now decide how to act upon this request, sanctions are usually imposed to cripple the ability of the regime to continue hostile acts and bring stability to the region, should they be removed a dormant threat could potentially re-emerge. \n \nIf the resolution is adopted §Y$FROMCOUNTRY$§W will no longer be under the effect the the United Nations military sanctions which will will no longer cripple their military and research capabilities.;;;;;;;;;;;;;x
RECOREPROVDEM;The government of $FROMCOUNTRY$ is demanding we return to their control a province they claim to be theirs. \n \nWe must decide how to react to this request by $FROMCOUNTRY$, if we accept the province they are requesting from us will be given to them and our own claim on this province will be removed \n \nIf we decline their request we will keep the province, they may choose to turn to the United Nations Security Council to pressure our government to give up the province with international recognition. \n \nIf the United Nations Security Council recognizes their claim on the terrirory they are demanding we will lose our core and they will get a free casus beli to take it back.;;;;;;;;;;;;;x
RECOREPROVREFU;The government of $FROMCOUNTRY$ has refused to return the province we have a claim on to our own control. \n \nWe can ask the United Nations Security Council to back us up on this demand, internation pressure from leading world powers will no doubt make them more susceptible to comply with our demand. \n \nShould they refuse the demand by the Security Council we will recieve a free casus beli which will allow us to use force to take back our territory without raising objections from the international community. \n \nAnother option is to drop this demand and leave the matter alone, this is a good idea if we don't have the military strength to reclaim our land.;;;;;;;;;;;;;x
UNREQCOREBACK;The government of $FROMCOUNTRY$ has issued a resolution draft to the Security Council asking us to recognize their claim on a province. \n \nCurrently, the province is not controlled by $FROMCOUNTRY$ and their government is persuing international recognition of their claims on this province. \n \nIf the resultion is passed the country that currently holds the contested province will be presented with a demand by from the Security Council to transfer control of this province to the country that has initiated the request for this resolution. \n \nIf the resolution is rejected, $FROMCOUNTRY$ will lose its core on this province and will not be able to demand it again.;;;;;;;;;;;;;x
UNCORERECO;News from the UN Security Council! \n \nOur ambassador to the United Nations has reported that following a meeting of the Security Council a resolution was adopted §Yrecognizing§W our claims to transfer a province we have a claim on to our control. \n \nThis is a great diplomatic victory for our government and will no doubt raise the morale of our nation. We are required now to send a delegation to the country that holds the province we have claimed and transfer its control to our own administration. \n \nIf they refuse to transfer the control of the province to us we have authorization from the security council to take it by force, surely after such a strong message of support from the Security Council they will not interfere...;;;;;;;;;;;;;x
UNNOTRECCORE;News from the UN Security Council! \n \nOur ambassador to the United Nations has reported that following a meeting of the Security Council a resolution was adopted §Yrejecting§W our claims to transfer a province we have a claim on to our control. \n \nThis is a dissapointing decision by the United Nations, we must now look for other ways to retake our territory besides diplomatic maneuvers which have proved ineffective. \n \nThe rejection by the Security Council has also had an impact on our domestic situation with right wing nationalist parties and popular figures calling to take our claims by force and disregard the decision by the United Nations...;;;;;;;;;;;;;x
UNCOREDEMRETU;The United Nations Security Council is demanding we hand over one of our provinces to another country which has a claim on it. \n \nOut embassador in the United Nations has informed us that a vote has been carried out by the Security Council and as a result one of our territories is no longer considered to be a part of our country by the international community. \n \nOur government must decide how to respond to this demand by the Security Council. \n \nWe could submit to the vote of the Security Council and hand over the territory but this would cause an outrage domestically. \n \nWe may also choose to ingore this demand, but this will reduce our standing with the world powers. It will also reduce the neutrality of the country that requested our territory which could increase the chance they might attack us to reclaim it by force.;;;;;;;;;;;;;x
civ_un_sanctions_adopted_with_minors_title;Economic Sanctions Resolution §GAdopted§W ;;;;;;;;;;;;;x
civ_un_sanctions_adopted_with_minors_desc;The United Nations Security Council has decided to implement the recently proposed economic sanctions resolution.;;;;;;;;;;;;;x
civ_un_sanctions_rejected_with_minors_title;Economic Sanctions Resolution §RRejected§W ;;;;;;;;;;;;;x
civ_un_sanctions_rejected_with_minors_desc;The United Nations Security Council has decided to reject the recently proposed economic sanctions resolution.;;;;;;;;;;;;;x
civ_un_sanctions_adopted_without_minors_title;Economic Sanctions Resolution §GAdopted§W ;;;;;;;;;;;;;x
civ_un_sanctions_adopted_without_minors_desc;The United Nations Security Council has decided to implement the recently proposed economic sanctions resolution.;;;;;;;;;;;;;x
civ_un_sanctions_rejected_without_minors_title;Economic Sanctions Resolution §RRejected§W ;;;;;;;;;;;;;x
civ_un_sanctions_rejected_without_minors_desc;The United Nations Security Council has decided to reject the recently proposed economic sanctions resolution.;;;;;;;;;;;;;x
mil_un_sanctions_adopted_with_minors_title;Military Sanctions Resolution §GAdopted§W ;;;;;;;;;;;;;x
mil_un_sanctions_adopted_with_minors_desc;The United Nations Security Council has decided to implement the recently proposed military sanctions resolution.;;;;;;;;;;;;;x
mil_un_sanctions_rejected_with_minors_title;Military Sanctions Resolution §RRejected§W ;;;;;;;;;;;;;x
mil_un_sanctions_rejected_with_minors_desc;The United Nations Security Council has decided to reject the recently proposed military sanctions resolution.;;;;;;;;;;;;;x
mil_un_sanctions_adopted_without_minors_title;Military Sanctions Resolution §GAdopted§W ;;;;;;;;;;;;;x
mil_un_sanctions_adopted_without_minors_desc;The United Nations Security Council has decided to implement the recently proposed military sanctions resolution.;;;;;;;;;;;;;x
mil_un_sanctions_rejected_without_minors_title;Military Sanctions Resolution §RRejected§W ;;;;;;;;;;;;;x
mil_un_sanctions_rejected_without_minors_desc;The United Nations Security Council has decided to reject the recently proposed military sanctions resolution.;;;;;;;;;;;;;x
civ_un_sanctions_rem_adopted_with_minors_title;Economic Sanctions Removal Resolution §GAdopted§W ;;;;;;;;;;;;;x
civ_un_sanctions_rem_adopted_with_minors_desc;The United Nations Security Council has decided to implement the recently proposed removal of economic sanctions resolution.;;;;;;;;;;;;;x
civ_un_sanctions_rem_rejected_with_minors_title;Economic Sanctions Removal Resolution §RRejected§W ;;;;;;;;;;;;;x
civ_un_sanctions_rem_rejected_with_minors_desc;The United Nations Security Council has decided to reject the recently proposed removal of economic sanctions resolution.;;;;;;;;;;;;;x
civ_un_sanctions_rem_adopted_without_minors_title;Economic Sanctions Removal Resolution §GAdopted§W ;;;;;;;;;;;;;x
civ_un_sanctions_rem_adopted_without_minors_desc;The United Nations Security Council has decided to implement the recently proposed removal of economic sanctions resolution.;;;;;;;;;;;;;x
civ_un_sanctions_rem_rejected_without_minors_title;Economic Sanctions Removal Resolution §RRejected§W ;;;;;;;;;;;;;x
civ_un_sanctions_rem_rejected_without_minors_desc;The United Nations Security Council has decided to reject the recently proposed removal of economic sanctions resolution.;;;;;;;;;;;;;x
mil_un_sanctions_rem_adopted_with_minors_title;Military Sanctions Removal Resolution §GAdopted§W ;;;;;;;;;;;;;x
mil_un_sanctions_rem_adopted_with_minors_desc;The United Nations Security Council has decided to implement the recently proposed removal of military sanctions resolution.;;;;;;;;;;;;;x
mil_un_sanctions_rem_rejected_with_minors_title;Military Sanctions Removal Resolution §RRejected§W ;;;;;;;;;;;;;x
mil_un_sanctions_rem_rejected_with_minors_desc;The United Nations Security Council has decided to reject the recently proposed removal of military sanctions resolution.;;;;;;;;;;;;;x
mil_un_sanctions_rem_adopted_without_minors_title;Military Sanctions Removal Resolution §GAdopted§W ;;;;;;;;;;;;;x
mil_un_sanctions_rem_adopted_without_minors_desc;The United Nations Security Council has decided to implement the recently proposed removal of military sanctions resolution.;;;;;;;;;;;;;x
mil_un_sanctions_rem_rejected_without_minors_title;Military Sanctions Removal Resolution §RRejected§W ;;;;;;;;;;;;;x
mil_un_sanctions_rem_rejected_without_minors_desc;The United Nations Security Council has decided to reject the recently proposed removal of military sanctions resolution.;;;;;;;;;;;;;x
mil_un_sanctions_rem_adopted_without_minors_title;Territory Claim Resolution §GAdopted§W ;;;;;;;;;;;;;x
mil_un_sanctions_rem_adopted_without_minors_desc;The United Nations Security Council has decided to adopt the recent territorial dispute resolution presented before the council.;;;;;;;;;;;;;x
mil_un_sanctions_rem_rejected_without_minors_title;Territory Claim Resolution §RRejected§b ;;;;;;;;;;;;;x
mil_un_sanctions_rem_rejected_without_minors_desc;The United Nations Security Council has decided to reject the recent territorial dispute resolution presented before the council.;;;;;;;;;;;;;x
return_core_adopted_with_minors_title;Territory Claim Resolution §GAdopted§W ;;;;;;;;;;;;;x
return_core_adopted_with_minors_desc;The United Nations Security Council has decided to adopt the recent territorial dispute resolution presented before the council.;;;;;;;;;;;;;x
return_core_rejected_with_minors_title;Territory Claim Resolution §RRejected§W ;;;;;;;;;;;;;x
return_core_rejected_with_minors_desc;The United Nations Security Council has decided to reject the recent territorial dispute resolution presented before the council.;;;;;;;;;;;;;x
return_core_adopted_without_minors_title;Territory Claim Resolution §GAdopted§W ;;;;;;;;;;;;;x
return_core_adopted_without_minors_desc;The United Nations Security Council has decided to adopt the recent territorial dispute resolution presented before the council.;;;;;;;;;;;;;x
return_core_rejected_without_minors_title;Territory Claim Resolution §RRejected§b ;;;;;;;;;;;;;x
return_core_rejected_without_minors_desc;The United Nations Security Council has decided to reject the recent territorial dispute resolution presented before the council.;;;;;;;;;;;;;x
EVTDESC3002;The security council has convened to decide whether to continue the Oil-for-Food programme in Iraq. \n \nThe Oil-for-Food Programme was instituted to relieve the extended suffering of civilians as the result of the comprehensive sanctions on Iraq from the UN, following Iraq's invasion of Kuwait in August 1990. \n \nOil exported from Iraq was paid for by the recipient into an escrow account possessed until 2001 by BNP Paribas bank, rather than to the Iraqi government. The money was then apportioned to pay for war reparations to Kuwait, ongoing coalition and United Nations operations within Iraq. \n \nThe remainder, the majority of the revenue, was available to the Iraqi government to purchase regulated items.;;;;;;;;;;;;;x
support_oilforfood_resolution.txt; \nBy §GSupporting§W the resolution the Oil-for-Food programme will be extended reducing the revolt risk in Iraq. Military sanctions will be increased reducing the supplies the Iraqi armed forces can use. \n------------------------------------------------------------------------------------\n;;;;;;;;;;;;;x
reject_oilforfood_resolution.txt; \nBy §RRejecting§W the resolution the Oil-for-Food programme will be suspended, this will increase revolt risk in Iraq but will make us seem unsympathetic in the eyes of the world to the suffering of the Iraqi people. \n------------------------------------------------------------------------------------\n;;;;;;;;;;;;;x
EVTDESC8000;The $FROMCOUNTRY$'s Secretary of State has requested an emergency meeting of the United Nations Security Council. \n \nMr Colin Powell has insisted to present urgent evidence against the government of Iraq and its alleged development of weapons of mass destruction and ties to Al-Qaeda and other terrorist groups. The evidence contain images of mobile production facility for biological weapons as well as photos of terrorist training camps. \n \nIraq's alleged connection to Al-Qaeda is questionable since the regime of Saddam Hussein is a secular one and had for many decades clashed with religious circles, despite this the United States insists Iraq is working together with Al-Qaeda and has presented an emergency request to disarm the regime in Baghdad by force due to the fact that diplomacy has failed.  \n \nThe Security Council must decide how to respond to these allegations and should action be taken against Iraq.;;;;;;;;;;;;;x
EVTDESC233000;The United Nations Security Council has received a resolution draft from the Georgian ambassador. \n \nThe matter in question is the recent recognition of Abkhazia and South Ossetia by Russia, these de facto independent states have been subject to sanctions by the Commonwealth of Independent States and these sanctions have now been removed. This action is viewed as formal recognition of these states by Georgia and the Security Council must decide what is the position of the UN on this matter. \n \nGeorgia's territorial integrity is in question and the recent declaration of independence by Kosovo has sparked a precedent for the Russian State Duma to follow and implement in Abkhazia and South Ossetia, if the resolution is adopted the UN will formally denounce the recognition by Russia and economic sanctions will be implemented against these states.;;;;;;;;;;;;;x
support_russian_recognition_abk_ost_resolution.txt; \nBy §GSupporting§W the resolution the Security Council will condemn the recognition of Abkhazia and South Ossetia by Russia and will impose economic sanctions against them, this will damage their income and increase their demand for consumer goods. \n------------------------------------------------------------------------------------\n;;;;;;;;;;;;;x
reject_russian_recognition_abk_ost_resolution.txt; \nBy §RRejecting§W the resolution the Security Council will not act against the recognition of Abkhazia and South Ossetia, no hostile action will be taken against these states and their international standing will be improved. \n------------------------------------------------------------------------------------\n;;;;;;;;;;;;;x
ossetia_annexation_warning.txt; \n§RNote:§W If you choose to absorb South Ossetia into the Russian Federation it could have severe diplomatic implications such as sanctions by the United Nations and the European Union, these sanctions could prove harsh and may damage Russian's economy in the long term. \n------------------------------------------------------------------------------------\n;;;;;;;;;;;;;x
EVTDESC233002;The United Nations Security Council has convened an emergency session following the annexation of South Ossetia by the Russian Federation. \n \nFollowing the recent conflict between Georgia and Russia the Russian government has decided to annex a territory deemed by international law as part of Georgia, this act is a violation of international law and a decision by the Security Council must be drafted. \n \nThe territorial integrity of Georgia has been challenged by the South Ossetian government before the recent conflict and the act of annexation has been promoted by both the Russian and Ossetian government. \n \nDespite this, South Ossetia and Abkhazia are considered by the United Nations as integral parts of Georgia and their annexation into the Russian federation is a dangerous precedent which could trigger more agression in the region and elsewhere...;;;;;;;;;;;;;x
support_russian_ossetia_annexation_resolution.txt; \nBy §GSupporting§W the resolution the Security Council will condemn the annexation of South Ossetia by Russia and will impose economic sanctions against the South Ossetian government. This will damage their income and increase their demand for consumer goods. \n------------------------------------------------------------------------------------\n;;;;;;;;;;;;;x
reject_russian_ossetia_annexation_resolution.txt; \nBy §RRejecting§W the resolution the Security Council will not act against the annexation South Ossetia, no hostile action will be taken against these acts by Russia and their international standing will not be affected. \n------------------------------------------------------------------------------------\n;;;;;;;;;;;;;x
support_the_case_against_iraq_resolution.txt; \nBy §GSupporting§W the resolution the Security Council will give authorization to the United States to invade Iraq and remove Saddam Hussein from power. This will not raise the THREAT level of the United States. \n------------------------------------------------------------------------------------\n;;;;;;;;;;;;;x
reject_the_case_against_iraq_resolution.txt; \nBy §RRejecting§W the resolution the United States will not receive an authorization from the Security Council and will not have a proper Casus Beli to invade Iraq at this time. \n------------------------------------------------------------------------------------\n;;;;;;;;;;;;;x
EVTDESC3005;The security council has convened to decide on the future of Afghanistan, it is the will of the Security council to recognize the arguments signed and agreed upon at the Bonn Agreement and decide on a future course for Afghanistan following the U.S invasion and the removal of the Taliban regime. \n \nThe council recognizes the right of the Afghan people to determine their own political future and is determined to help them rebuild their country and end its use as a base for terrorism. \n \nFor the security of the Afghan people and the stability of the region coalition forces will remain in the country and help with the rebuilding of government institutions and provide protection for the civilian population. \n \nThe occupying force will receive a mandate from the Security council for up to five years to assist with these goals and upon their completion a new draft will be presented before the Security Council.;;;;;;;;;;;;;x
support_afghanistan_resolution.txt; \nBy §GSupporting§W the resolution the Security Council will give the USA a time period of up to five years to rebuild Afghanistan and not allow the Taliban to regain power again. \n \nThis time will also allow the new transitional government headed by Hamid Karzai to gain legitimacy among the Afghan people. After five years the Security Council will decide on the next steps regarding the future of Afghanistan. \n------------------------------------------------------------------------------------\n;;;;;;;;;;;;;x
reject_afghanistan_resolution.txt; \nBy §RRejecting§W the resolution the Security Council will not proclaim any decisions regarding Afghanistan, occupying forces will be free to remain in the country for as long as they wish. \n \nThis will significantly increase the revolt risk in Afghanistan and may allow the Taliban to regain power in the country, it will also make us look bad in the eyes of the world. \n------------------------------------------------------------------------------------\n;;;;;;;;;;;;;x
EVTDESC3007;The security council has convened to decide on the future of Western Sahara, since the occupation of the territory by Morocco the Polisario Front has been demanding the region in the name of the Sahrawi people. \n \nThe UN charter is committed to self rule of all people thus it is for the benefit of all parties involved to find a solution that can satisfy the needs of all sides in this conflict and allow the people of Western Sahara to take the future in their own hands. \n \nA proposal is presented to the security council drafted by a Morocco-sponsored legal team, it offers the people of Western Sahara autonomy within the Moroccan state except for defense and foreign policy, all other decisions would be the responsibility of local government. \n \nWhile this may not be the best solution for the Sahrawi people it might be an opportunity to ease tensions in the region for a while.;;;;;;;;;;;;;x
support_future_of_sahara_resolution.txt; \nBy §GSupporting§W the resolution we will support the Moroccan claims to Western Sahara, §RNote: if the resolution is passed Morocco will be given an option to annex all of Western Sahara and receive cores on this region.§W \n------------------------------------------------------------------------------------\n;;;;;;;;;;;;;x
reject_future_of_sahara_resolution.txt; \nBy §RRejecting§W the resolution the security council will allow the two sides a period of two years to come to an agreement, if no such agreement is found a new resolution will be presented before the Security Council. \n------------------------------------------------------------------------------------\n;;;;;;;;;;;;;x
EVTDESC3009;The security council has convened to decide on the future of Iraq. With the capture of Baghdad and removal of the Ba'ath party from power a decision must be made regarding the future of the country. \n \nWith the country occupied by coalition forces and secterian violence escalating urgent measures are required to insure the social structure of the country does not collapse. \n \nThis resolution suggests that an interm government be set up as soon as possible which will be responsible to govern the country until proper elections can be conducted and allow the people of Iraq free choice of their leadership. \n \nCoalition forces will remain to provide security and assistance to the civilian population until a permanent democratically elected government has been voted by the people of Iraq, elections are to be held no later than May 2006.;;;;;;;;;;;;;x
support_post_invasion_iraq_resolution.txt; \nBy §GSupporting§W the resolution we will allow a transitional government to take over Iraq no later than May 3rd 2005, coalition forces will still have military access to Iraq but government will be independent, when the new Iraqi government is ready to be assembled a new resolution will decide on how many foreign troops should remain in Iraq.§W \n------------------------------------------------------------------------------------\n;;;;;;;;;;;;;x
reject_post_invasion_iraq_resolution.txt; \nBy §RRejecting§W the resolution the security council will not demand anything from coalition forces and military rule in Iraq will continue indefinitely. This could cause an uproar in both Iraq and the world, especially if no WMD's are found in Iraq which were the reason for the war in the first place. \n------------------------------------------------------------------------------------\n;;;;;;;;;;;;;x
EVTDESC248000;The security council has convened in response to the recent violence in Kosovo and Serbia's participation in the unrest. \n \nSerbian troops have entered Kosovo in violation of resolution 1244 (1999) in which Serbia agreed to withdraw all troops from Kosovo. The security council will need to decide how to react to this act of aggression. \n \nWhile the Serbian minority in Kosovo has indeed come under threat it is the duty of the UN peacekeeping forces to restore order and not Serbia. \nAllowing Serbia to maintain forces in the region could lead to a wider conflict and tensions that have not been seen in the region since the Kosovo war of 1999. \n \nIt is proposed by this resolution that Serbia immediately withdraws all of its forces from Kosovo and allow UN peacekeeping forces to take over the administration of the region or face severe sanctions by the security council.;;;;;;;;;;;;;x
support_serbian_invasion_of_kosovo_resolution.txt; \nBy §GSupporting§W the resolution we will demand from Serbia the immediate withdrawal from Kosovo and a halt to all military operations in Kosovo. If Serbia does not fulfil the demands of the Security Council severe sanctions will be imposed on Serbia Montenegro until war is either ended or Kosovo released as a satellite. \n------------------------------------------------------------------------------------\n;;;;;;;;;;;;;x
reject_serbian_invasion_of_kosovo_resolution.txt; \nBy §RRejecting§W the resolution the security council will not present any demands from Serbia and it will be free to continue its military operation in Kosovo and even annex the territory with no repercussions from the Security Council. \n------------------------------------------------------------------------------------\n;;;;;;;;;;;;;x
